"year","month","day","airline","origin_airport","destination_airport","scheduled_departure","departure_time","departure_delay","scheduled_time","elapsed_time","scheduled_arrival","arrival_time","arrival_delay","diverted","cancelled","year","month","day","airline","origin_airport","destination_airport","scheduled_departure","departure_time","departure_delay","scheduled_time","elapsed_time","scheduled_arrival","arrival_time","arrival_delay","diverted","cancelled"
"2015","12","7","AA","SFO","DFW","1030","1030","0","210","206","1600","1556","-4","0","0","2015","12","7","AA","DFW","JFK","1700","1656","-4","210","217","2130","2133","3","0","0"
"2015","12","7","DL","SFO","LAX","1100","1058","-2","85","81","1225","1219","-6","0","0","2015","12","7","DL","LAX","JFK","1405","1354","-11","323","325","2228","2219","-9","0","0"
"2015","12","7","AA","SFO","ORD","1104","1058","-6","275","263","1739","1721","-18","0","0","2015","12","7","AA","ORD","JFK","1835","1826","-9","141","132","2156","2138","-18","0","0"
"2015","12","7","DL","SFO","LAX","1200","1218","18","80","78","1320","1336","16","0","0","2015","12","7","DL","LAX","JFK","1600","1549","-11","317","324","17","13","-4","0","0"
"2015","12","7","AS","SFO","SEA","1635","1646","11","125","125","1840","1851","11","0","0","2015","12","7","AS","SEA","JFK","2130","2136","6","330","279","600","515","-45","0","0"
"2015","12","7","B6","SFO","LAS","1722","1755","33","97","89","1859","1924","25","0","0","2015","12","7","B6","LAS","JFK","2155","2158","3","281","297","536","555","19","0","0"
"2015","12","7","AS","SFO","SEA","1805","1757","-8","129","127","2014","2004","-10","0","0","2015","12","7","AS","SEA","JFK","2130","2136","6","330","279","600","515","-45","0","0"
"2015","12","7","DL","SFO","LAX","1900","1858","-2","90","88","2030","2026","-4","0","0","2015","12","7","DL","LAX","JFK","2255","2251","-4","320","314","715","705","-10","0","0"
"2015","12","7","DL","SFO","LAX","1900","1858","-2","90","88","2030","2026","-4","0","0","2015","12","7","DL","LAX","JFK","2130","2319","109","315","314","545","733","108","0","0"
"2015","12","7","VX","SFO","LAS","1950","1947","-3","90","83","2120","2110","-10","0","0","2015","12","7","VX","LAS","JFK","2210","2218","8","285","290","555","608","13","0","0"
"2015","12","7","DL","SFO","LAX","2000","1955","-5","87","87","2127","2122","-5","0","0","2015","12","7","DL","LAX","JFK","2255","2251","-4","320","314","715","705","-10","0","0"
"2015","12","7","DL","SFO","LAX","2000","1955","-5","87","87","2127","2122","-5","0","0","2015","12","7","DL","LAX","JFK","2130","2319","109","315","314","545","733","108","0","0"
"2015","12","7","AA","SFO","CLT","2225","2214","-11","287","294","612","608","-4","0","0","2015","12","8","AA","CLT","JFK","730","726","-4","110","98","920","904","-16","0","0"
"2015","12","8","DL","SFO","MSP","5","2359","-6","215","201","540","520","-20","0","0","2015","12","8","DL","MSP","JFK","710","707","-3","165","161","1055","1048","-7","0","0"
"2015","12","8","AA","SFO","CLT","15","6","-9","290","278","805","744","-21","0","0","2015","12","8","AA","CLT","JFK","915","912","-3","105","92","1100","1044","-16","0","0"
"2015","12","8","AA","SFO","ORD","500","454","-6","257","262","1117","1116","-1","0","0","2015","12","8","AA","ORD","JFK","1240","1236","-4","140","138","1600","1554","-6","0","0"
"2015","12","8","AA","SFO","DFW","515","507","-8","210","215","1045","1042","-3","0","0","2015","12","8","AA","DFW","JFK","1150","1150","0","210","225","1620","1635","15","0","0"
"2015","12","8","DL","SFO","LAX","800","758","-2","92","93","932","931","-1","0","0","2015","12","8","DL","LAX","JFK","1130","1133","3","325","334","1955","2007","12","0","0"
"2015","12","8","DL","SFO","LAX","900","903","3","90","79","1030","1022","-8","0","0","2015","12","8","DL","LAX","JFK","1130","1133","3","325","334","1955","2007","12","0","0"
"2015","12","8","AA","SFO","ORD","948","951","3","261","257","1609","1608","-1","0","0","2015","12","8","AA","ORD","JFK","1835","1831","-4","141","125","2156","2136","-20","0","0"
"2015","12","8","AA","SFO","DFW","1030","1030","0","210","193","1600","1543","-17","0","0","2015","12","8","AA","DFW","JFK","1700","1656","-4","210","199","2130","2115","-15","0","0"
"2015","12","8","DL","SFO","LAX","1100","1057","-3","85","80","1225","1217","-8","0","0","2015","12","8","DL","LAX","JFK","1405","1404","-1","323","328","2228","2232","4","0","0"
"2015","12","8","AA","SFO","ORD","1104","1057","-7","275","262","1739","1719","-20","0","0","2015","12","8","AA","ORD","JFK","1835","1831","-4","141","125","2156","2136","-20","0","0"
"2015","12","8","AA","SFO","CLT","1115","1105","-10","297","301","1912","1906","-6","0","0","2015","12","8","AA","CLT","JFK","2010","2010","0","109","110","2159","2200","1","0","0"
"2015","12","8","DL","SFO","LAX","1200","1154","-6","80","79","1320","1313","-7","0","0","2015","12","8","DL","LAX","JFK","1600","1556","-4","317","333","17","29","12","0","0"
"2015","12","8","B6","SFO","LAS","1722","1806","44","97","98","1859","1944","45","0","0","2015","12","8","B6","LAS","JFK","2155","2155","0","281","308","536","603","27","0","0"
"2015","12","8","AS","SFO","SEA","1805","1835","30","129","137","2014","2052","38","0","0","2015","12","8","AS","SEA","JFK","2130","2157","27","330","297","600","554","-6","0","0"
"2015","12","8","DL","SFO","LAX","1900","1857","-3","90","93","2030","2030","0","0","0","2015","12","8","DL","LAX","JFK","2255","2252","-3","320","321","715","713","-2","0","0"
"2015","12","8","DL","SFO","LAX","2000","1957","-3","87","90","2127","2127","0","0","0","2015","12","8","DL","LAX","JFK","2255","2252","-3","320","321","715","713","-2","0","0"
"2015","12","8","AA","SFO","CLT","2225","2220","-5","287","283","612","603","-9","0","0","2015","12","9","AA","CLT","JFK","730","723","-7","110","96","920","859","-21","0","0"
"2015","12","9","AA","SFO","ORD","500","453","-7","257","239","1117","1052","-25","0","0","2015","12","9","AA","ORD","JFK","1240","1235","-5","140","131","1600","1546","-14","0","0"
"2015","12","9","AA","SFO","DFW","515","508","-7","210","200","1045","1028","-17","0","0","2015","12","9","AA","DFW","JFK","1150","1154","4","210","202","1620","1616","-4","0","0"
"2015","12","9","B6","SFO","LAS","730","725","-5","100","80","910","845","-25","0","0","2015","12","9","B6","LAS","JFK","1145","1142","-3","289","280","1934","1922","-12","0","0"
"2015","12","9","DL","SFO","LAX","800","800","0","95","95","935","935","0","0","0","2015","12","9","DL","LAX","JFK","1130","1210","40","325","317","1955","2027","32","0","0"
"2015","12","9","DL","SFO","LAX","900","911","11","90","86","1030","1037","7","0","0","2015","12","9","DL","LAX","JFK","1130","1210","40","325","317","1955","2027","32","0","0"
"2015","12","9","AA","SFO","ORD","948","942","-6","261","231","1609","1533","-36","0","0","2015","12","9","AA","ORD","JFK","1835","1833","-2","141","130","2156","2143","-13","0","0"
"2015","12","9","AA","SFO","DFW","1030","1028","-2","210","197","1600","1545","-15","0","0","2015","12","9","AA","DFW","JFK","1700","1656","-4","210","202","2130","2118","-12","0","0"
"2015","12","9","DL","SFO","LAX","1100","1123","23","85","89","1225","1252","27","0","0","2015","12","9","DL","LAX","JFK","1405","1356","-9","323","324","2228","2220","-8","0","0"
"2015","12","9","AA","SFO","ORD","1104","1102","-2","275","247","1739","1709","-30","0","0","2015","12","9","AA","ORD","JFK","1835","1833","-2","141","130","2156","2143","-13","0","0"
"2015","12","9","AA","SFO","CLT","1115","1117","2","297","292","1912","1909","-3","0","0","2015","12","9","AA","CLT","JFK","2214","2208","-6","105","102","2359","2350","-9","0","0"
"2015","12","9","DL","SFO","LAX","1200","1208","8","80","80","1320","1328","8","0","0","2015","12","9","DL","LAX","JFK","1600","1559","-1","317","322","17","21","4","0","0"
"2015","12","9","AA","SFO","CLT","1320","1312","-8","290","292","2110","2104","-6","0","0","2015","12","9","AA","CLT","JFK","2214","2208","-6","105","102","2359","2350","-9","0","0"
"2015","12","9","AS","SFO","SEA","1805","1821","16","130","123","2015","2024","9","0","0","2015","12","9","AS","SEA","JFK","2130","2135","5","330","299","600","534","-26","0","0"
"2015","12","9","DL","SFO","LAX","1900","1925","25","90","83","2030","2048","18","0","0","2015","12","9","DL","LAX","JFK","2255","2322","27","320","309","715","731","16","0","0"
"2015","12","9","AA","SFO","CLT","2225","2225","0","287","263","612","548","-24","0","0","2015","12","10","AA","CLT","JFK","730","726","-4","110","101","920","907","-13","0","0"
"2015","12","10","DL","SFO","MSP","5","1","-4","215","192","540","513","-27","0","0","2015","12","10","DL","MSP","JFK","710","707","-3","165","140","1055","1027","-28","0","0"
"2015","12","10","AA","SFO","CLT","15","7","-8","290","262","805","729","-36","0","0","2015","12","10","AA","CLT","JFK","915","923","8","105","103","1100","1106","6","0","0"
"2015","12","10","AA","SFO","ORD","500","456","-4","257","231","1117","1047","-30","0","0","2015","12","10","AA","ORD","JFK","1240","1240","0","140","130","1600","1550","-10","0","0"
"2015","12","10","AA","SFO","DFW","515","508","-7","210","192","1045","1020","-25","0","0","2015","12","10","AA","DFW","JFK","1150","1150","0","210","198","1620","1608","-12","0","0"
"2015","12","10","DL","SFO","LAX","800","802","2","92","129","932","1011","39","0","0","2015","12","10","DL","LAX","JFK","1130","1136","6","325","306","1955","1942","-13","0","0"
"2015","12","10","DL","SFO","LAX","900","1111","131","90","137","1030","1328","178","0","0","2015","12","10","DL","LAX","JFK","1600","1605","5","317","288","17","2353","-24","0","0"
"2015","12","10","AA","SFO","ORD","948","945","-3","261","226","1609","1531","-38","0","0","2015","12","10","AA","ORD","JFK","1835","1828","-7","141","134","2156","2142","-14","0","0"
"2015","12","10","AA","SFO","DFW","1030","1025","-5","210","212","1600","1557","-3","0","0","2015","12","10","AA","DFW","JFK","1700","1657","-3","210","214","2130","2131","1","0","0"
"2015","12","10","AA","SFO","ORD","1104","1103","-1","275","232","1739","1655","-44","0","0","2015","12","10","AA","ORD","JFK","1835","1828","-7","141","134","2156","2142","-14","0","0"
"2015","12","10","AA","SFO","CLT","1115","1115","0","297","301","1912","1916","4","0","0","2015","12","10","AA","CLT","JFK","2214","2212","-2","105","102","2359","2354","-5","0","0"
"2015","12","10","DL","SFO","LAX","1200","1239","39","80","85","1320","1404","44","0","0","2015","12","10","DL","LAX","JFK","1600","1605","5","317","288","17","2353","-24","0","0"
"2015","12","10","AA","SFO","CLT","1320","1339","19","290","264","2110","2103","-7","0","0","2015","12","10","AA","CLT","JFK","2214","2212","-2","105","102","2359","2354","-5","0","0"
"2015","12","10","AS","SFO","SEA","1635","1626","-9","125","130","1840","1836","-4","0","0","2015","12","10","AS","SEA","JFK","2130","2128","-2","330","312","600","540","-20","0","0"
"2015","12","10","B6","SFO","LAS","1722","1807","45","97","93","1859","1940","41","0","0","2015","12","10","B6","LAS","JFK","2155","2153","-2","281","256","536","509","-27","0","0"
"2015","12","10","VX","SFO","LAS","1845","1842","-3","85","88","2010","2010","0","0","0","2015","12","10","VX","LAS","JFK","2210","2216","6","285","271","555","547","-8","0","0"
"2015","12","10","DL","SFO","LAX","2000","2002","2","87","94","2127","2136","9","0","0","2015","12","10","DL","LAX","JFK","2359","3","4","316","318","815","821","6","0","0"
"2015","12","10","DL","SFO","LAX","2000","2002","2","87","94","2127","2136","9","0","0","2015","12","10","DL","LAX","JFK","2255","2256","1","320","303","715","659","-16","0","0"
"2015","12","10","AA","SFO","CLT","2225","2225","0","287","268","612","553","-19","0","0","2015","12","11","AA","CLT","JFK","730","731","1","110","120","920","931","11","0","0"
"2015","12","11","DL","SFO","MSP","5","12","7","215","208","540","540","0","0","0","2015","12","11","DL","MSP","JFK","710","707","-3","165","153","1055","1040","-15","0","0"
"2015","12","11","AA","SFO","CLT","15","28","13","290","258","805","746","-19","0","0","2015","12","11","AA","CLT","JFK","915","916","1","105","102","1100","1058","-2","0","0"
"2015","12","11","AA","SFO","ORD","500","500","0","257","229","1117","1049","-28","0","0","2015","12","11","AA","ORD","JFK","1240","1238","-2","140","128","1600","1546","-14","0","0"
"2015","12","11","AA","SFO","DFW","515","512","-3","210","206","1045","1038","-7","0","0","2015","12","11","AA","DFW","JFK","1150","1154","4","210","209","1620","1623","3","0","0"
"2015","12","11","DL","SFO","MSP","630","928","178","223","199","1213","1447","154","0","0","2015","12","11","DL","MSP","JFK","1739","1730","-9","169","141","2128","2051","-37","0","0"
"2015","12","11","DL","SFO","LAX","800","1141","221","92","100","932","1321","229","0","0","2015","12","11","DL","LAX","JFK","1600","1556","-4","317","285","17","2341","-36","0","0"
"2015","12","11","DL","SFO","LAX","900","917","17","90","88","1030","1045","15","0","0","2015","12","11","DL","LAX","JFK","1130","1209","39","325","292","1955","2001","6","0","0"
"2015","12","11","AA","SFO","ORD","948","948","0","261","243","1609","1551","-18","0","0","2015","12","11","AA","ORD","JFK","1835","1846","11","141","116","2156","2142","-14","0","0"
"2015","12","11","DL","SFO","LAX","1100","1102","2","85","97","1225","1239","14","0","0","2015","12","11","DL","LAX","JFK","1405","1357","-8","323","287","2228","2144","-44","0","0"
"2015","12","11","AA","SFO","CLT","1115","1106","-9","297","284","1912","1850","-22","0","0","2015","12","11","AA","CLT","JFK","2010","2009","-1","109","125","2159","2214","15","0","0"
"2015","12","11","DL","SFO","LAX","1200","1155","-5","80","96","1320","1331","11","0","0","2015","12","11","DL","LAX","JFK","1600","1556","-4","317","285","17","2341","-36","0","0"
"2015","12","11","AA","SFO","CLT","1320","1317","-3","290","292","2110","2109","-1","0","0","2015","12","11","AA","CLT","JFK","2214","2212","-2","105","108","2359","2400","1","0","0"
"2015","12","11","AS","SFO","SEA","1635","1623","-12","125","126","1840","1829","-11","0","0","2015","12","11","AS","SEA","JFK","2130","2129","-1","330","285","600","514","-46","0","0"
"2015","12","11","B6","SFO","LAS","1722","1837","75","97","92","1859","2009","70","0","0","2015","12","11","B6","LAS","JFK","2155","2220","25","281","259","536","539","3","0","0"
"2015","12","11","AS","SFO","SEA","1805","1803","-2","129","140","2014","2023","9","0","0","2015","12","11","AS","SEA","JFK","2130","2129","-1","330","285","600","514","-46","0","0"
"2015","12","11","VX","SFO","LAS","1845","1847","2","85","108","2010","2035","25","0","0","2015","12","11","VX","LAS","JFK","2210","2206","-4","285","254","555","520","-35","0","0"
"2015","12","11","DL","SFO","LAX","1900","1856","-4","90","83","2030","2019","-11","0","0","2015","12","11","DL","LAX","JFK","2255","2253","-2","320","316","715","709","-6","0","0"
"2015","12","11","DL","SFO","LAX","1900","1856","-4","90","83","2030","2019","-11","0","0","2015","12","11","DL","LAX","JFK","2130","2130","0","315","288","545","518","-27","0","0"
"2015","12","11","DL","SFO","LAX","2000","2017","17","87","85","2127","2142","15","0","0","2015","12","11","DL","LAX","JFK","2359","18","19","316","297","815","815","0","0","0"
"2015","12","11","DL","SFO","LAX","2000","2017","17","87","85","2127","2142","15","0","0","2015","12","11","DL","LAX","JFK","2255","2253","-2","320","316","715","709","-6","0","0"
"2015","12","12","DL","SFO","MSP","5","2356","-9","213","225","538","541","3","0","0","2015","12","12","DL","MSP","JFK","710","707","-3","163","145","1053","1032","-21","0","0"
"2015","12","12","AA","SFO","CLT","15","10","-5","290","276","805","746","-19","0","0","2015","12","12","AA","CLT","JFK","915","919","4","105","111","1100","1110","10","0","0"
"2015","12","12","AA","SFO","DFW","515","508","-7","210","211","1045","1039","-6","0","0","2015","12","12","AA","DFW","JFK","1150","1154","4","210","187","1620","1601","-19","0","0"
"2015","12","12","B6","SFO","LAS","730","723","-7","100","87","910","850","-20","0","0","2015","12","12","B6","LAS","JFK","1145","1143","-2","289","267","1934","1910","-24","0","0"
"2015","12","12","DL","SFO","LAX","800","758","-2","90","80","930","918","-12","0","0","2015","12","12","DL","LAX","JFK","1130","1133","3","325","315","1955","1948","-7","0","0"
"2015","12","12","AA","SFO","ORD","948","946","-2","261","238","1609","1544","-25","0","0","2015","12","12","AA","ORD","JFK","1835","1830","-5","141","128","2156","2138","-18","0","0"
"2015","12","12","AA","SFO","DFW","1030","1025","-5","210","205","1600","1550","-10","0","0","2015","12","12","AA","DFW","JFK","1700","1704","4","210","198","2130","2122","-8","0","0"
"2015","12","12","AA","SFO","ORD","1104","1057","-7","275","246","1739","1703","-36","0","0","2015","12","12","AA","ORD","JFK","1835","1830","-5","141","128","2156","2138","-18","0","0"
